AMOBYR	AE M* AA B* IY R*	0	0
AMOEBA	AE M* OW EH B* AH	0	0
AMOMAL	AE M* AH M* L*	0	0
AMOMIS	AE M* AH M* IH S*	0	0
AMOMUM	AE M* AH M* AH M*	0	0
AMORAL	AE M* AO R* L*	0	0
AMORES	AE M* AO R* Z*	0	0
AMORET	AE M* AO R* EH T*	0	0
AMORUA	AE M* AO R* UW AH	0	0
AMOTUS	AE M* AA T* AH S*	0	0
AMOUNT	AE M* AW N* T*	0	0
AMPERE	AE M* P* IY R*	0	0
AMPERY	AE M* P* ER IY	0	0
AMPHID	AE M* F* IH D*	0	0
AMRITA	AE M* R* IH T* AH	0	0
AMSATH	AE M* S* AE TH	0	0
AMTMAN	AE M* T* M* AE N*	0	0
AMULET	AE M* Y* UW L* EH T*	0	0
AMULLA	AE M* AH L* AH	0	0
AMUNAM	AE M* Y* UW N* AE M*	0	0
AMURCA	AE M* ER K* AH	0	0
AMURRU	AE M* ER R* UW	0	0
AMUSED	AE M* Y* UW Z* D*	0	0
AMUSEE	AE M* Y* UW Z* IY	0	0
AMUSER	AE M* Y* UW Z* ER	0	0
AMUSIA	AE M* Y* UW Z* IH AH	0	0
AMUYON	AE M* AY N*	0	0
AMYLAN	AE M* IY L* AE N*	0	0
AMYLIC	AE M* IY L* IH K*	0	0
AMYLIN	AE M* IY L* IH N*	0	0
AMYLOM	AE M* IY L* AH M*	0	0
AMYLON	AE M* IY L* N*	0	0
AMYLUM	AE M* IY L* AH M*	0	0
AMYOUS	EY M* IY AX S*	0	0
AMYRIN	AE M* IY R* IH N*	0	0
AMYRIS	AE M* IY R* IH S*	0	0
AMYROL	AE M* IY R* AA L*	0	0
AMYTAL	AE M* IY T* L*	0	0
ANABAS	AE N* AE B* AE S*	0	0
ANACES	AE N* EY S* IH Z*	0	0
ANACID	AE N* AE S* IH D*	0	0
ANADEM	AE N* AE D* EH M*	0	0
ANAHAU	AE N* AE /H AO	0	0
ANAKES	AE N* EY K* S*	0	0
ANALAV	AE N* AE L* AE V*	0	0
ANALLY	AE N* L* IY	0	0
ANANAS	AE N* AE N* AE S*	0	0
ANANDA	AE N* AE N* D* AH	0	0
ANANSI	AE N* AE N* S* AY	0	0
ANANTA	AE N* AE N* T* AH	0	0
ANANYM	AE N* AE N* IY M*	0	0
ANAPHE	AE N* AE F*	0	0
ANAQUA	AE N* AE K* W* AH	0	0
ANARCH	AE N* AA R* CH	0	0
ANARYA	AE N* EH R* IY AH	0	0
ANATOX	AE N* AE T* AA K* S*	0	0
ANATUM	AE N* AE T* AH M*	0	0
ANAXON	AE N* AE K* S* N*	0	0
ANBURY	AE N* B* Y* UH R* IY	0	0
ANCHAT	AE N* CH AE T*	0	0
ANCHOR	AE N* CH ER	0	0
ANCILE	AE N* S* IH L*	0	0
ANCONA	AE N* K* AA N* AH	0	0
ANCONE	AE N* K* OW N*	0	0
ANCONY	AE N* K* AA N* IY	0	0
ANCORA	AE N* K* AO R* AH	0	0
ANDEAN	AE N* D* IY N*	0	0
ANDEVO	AE N* D* EH V* OW	0	0
ANDHRA	AE N* D* R* AH	0	0
ANDIAN	AE N* D* IH AE N*	0	0
ANDINE	AE N* D* IH N*	0	0
ANDIRA	AE N* D* AY R* AH	0	0
ANDOKE	AE N* D* OW K*	0	0
ANDREA	AE N* D* R* IY AX	0	0
ANDREW	AE N* D* R* W*	0	0
ANDRIA	AE N* D* R* IH AH	0	0
ANDRIC	AE N* D* R* IH K*	0	0
ANDROL	AE N* D* R* AA L*	0	0
ANDRON	AE N* D* R* N*	0	0
ANEATH	EY N* IY TH	0	0
ANEMIA	AE N* EH M* IH AH	0	0
ANEMIC	AE N* EH M* IH K*	0	0
ANENST	AE N* EH N* S* T*	0	0
ANEPIA	AE N* EH P* IH AH	0	0
ANERLY	EY N* ER L* IY	0	0
ANESIS	EY N* EH Z* IH S*	0	0
ANEZEH	AE N* EH Z* EH	0	0
ANGLIC	AE NX L* IH K*	0	0
ANHANG	AE N* /H AE NX	0	0
ANHIMA	AE N* /H IH M* AH	0	0
ANICUT	AE N* IH K* AH T*	0	0
ANIGHT	AE N* AY T*	0	0
ANILAO	AE N* IH L* AE OW	0	0
ANILAU	AE N* IH L* AO	0	0
ANILIC	AE N* IH L* IH K*	0	0
ANILID	AE N* IH L* IH D*	0	0
ANILLA	AE N* IH L* AH	0	0
ANIMAL	AE N* IH M* L*	0	0
ANIMUS	AE N* IH M* AH S*	0	0
ANISAL	AE N* IH Z* L*	0	0
ANISIC	AE N* IH Z* IH K*	0	0
ANISIL	AE N* IH Z* IH L*	0	0
ANISUM	AE N* IH Z* AH M*	0	0
ANISYL	AE N* IH Z* IY L*	0	0
ANKLET	AE NX K* L* EH T*	0	0
ANKOLI	AE NX K* AA L* AY	0	0
ANLACE	AE N* L* EY S*	0	0
ANLAUT	AE N* L* AO T*	0	0
ANNALE	AE N* EY L*	0	0
ANNALS	AE N* L* Z*	0	0
ANNARD	AE N* AA R* D*	0	0
ANNEAL	AE N* IY L*	0	0
ANNEXA	AE N* EH K* S* AH	0	0
ANNIST	AE N* IH S* T*	0	0
ANNITE	AE N* IH T*	0	0
ANNONA	AE N* N* AH	0	0
ANNUAL	AE N* UW L*	0	0
ANODAL	AE N* AA D* L*	0	0
ANODIC	AE N* AA D* IH K*	0	0
ANODON	AE N* AA D* N*	0	0
ANODOS	AE N* AA D* AA S*	0	0
ANOLIS	AE N* AA L* IH S*	0	0
ANOMIA	AE N* OW M* IH AH	0	0
ANONOL	AE N* N* AA L*	0	0
ANONYM	AE N* N* IY M*	0	0
ANOPIA	AE N* OW P* IH AH	0	0
ANOPLA	AE N* AA P* L* AH	0	0
ANORAK	AE N* AO R* AE K*	0	0
ANORTH	AE N* AO R* TH	0	0
ANOSIA	AE N* OW Z* IH AH	0	0
ANOTIA	AE N* OW SH AH	0	0
ANOTTA	AE N* AA T* T* AH	0	0
ANOTUS	AE N* AA T* AH S*	0	0
ANOXIA	AE N* OW K* S* IH AH	0	0
ANOXIC	AE N* AA K* S* IH K*	0	0
ANSATE	AE N* S* EY T*	0	0
ANSEIS	AE N* S* IY Z*	0	0
ANSELM	AE N* S* EH L* M*	0	0
ANTARA	AE N* T* EH R* AH	0	0
ANTDOM	AE N* T* D* AH M*	0	0
ANTEAL	AE N* T* IY L*	0	0
ANTEVA	AE N* T* EH V* AH	0	0
ANTHEM	AE N* TH EH M*	0	0
ANTHER	AE N* DH ER	0	0
ANTHUS	AE N* TH AH S*	0	0
ANTIAE	AE N* SH AE	0	0
ANTIAR	AE N* SH AA R*	0	0
ANTISI	AE N* T* AY Z* AY	0	0
ANTLER	AE N* T* L* ER	0	0
ANTLIA	AE N* T* L* IH AH	0	0
ANTLID	AE N* T* L* IH D*	0	0
ANTONY	AE N* T* N* IY	0	0
ANTRAL	AE N* T* R* L*	0	0
ANTRIN	AE N* T* R* IH N*	0	0
ANTRUM	AE N* T* R* AH M*	0	0
ANUBIS	AE N* Y* UW B* IH S*	0	0
ANUKIT	AE N* Y* UW K* IH T*	0	0
ANURAN	AE N* UH R* AE N*	0	0
ANURIA	AE N* UH R* IH AH	0	0
ANURIC	AE N* UH R* IH K*	0	0
ANUSIM	AE N* Y* UW Z* IH M*	0	0
ANYHOW	EH N* IY /H AW	0	0
ANYONE	EH N* IY W* AH N*	0	0
ANYWAY	EH N* IY W* EY	0	0
AONACH	AE N* AE CH	0	0
AONIAN	AE OW N* IH AE N*	0	0
AORIST	AE AO R* IH S* T*	0	0
AORTAL	AE AO R* T* L*	0	0
AORTIC	AE AO R* T* IH K*	0	0
AOSMIC	AE AA Z* M* IH K*	0	0
AOUDAD	AE AW D* AE D*	0	0
APACHE	AE P* AE CH	0	0
APALIT	AE P* AE L* IH T*	0	0
APARAI	AE P* EH R* EY	0	0
APATAN	AE P* AE T* AE N*	0	0
APATHY	AE P* AE TH IY	0	0
APAYAO	AE P* EY AE OW	0	0
APEDOM	EY P* EH D* AH M*	0	0
APELET	AE P* EH L* EH T*	0	0
APEPSY	AE P* EH S* IY	0	0
APERCH	EY P* ER CH	0	0
APEREA	EY P* ER IY AX	0	0
APEXED	AE P* IY K* S* T*	0	0
APHETA	AE F* EH T* AH	0	0
APHONY	AE F* N* IY	0	0
APHTHA	AE F* TH AH	0	0
APIACA	EY P* IH AE K* AH	0	0
APIARY	EY P* IH EH R* IY	0	0
APICAD	AE P* IH K* AE D*	0	0
APICAL	AE P* IH K* L*	0	0
APICES	AE P* IH S* IH Z*	0	0
APIDAE	AE P* IH D* AE	0	0
APIECE	EY P* IY S*	0	0
APINAE	AE P* IH N* AE	0	0
APINCH	AE P* IH N* CH	0	0
APIOLE	EY P* IH OW L*	0	0
APIOSE	EY P* IH OW Z*	0	0
APLITE	AE P* L* IH T*	0	0
APLOMB	AE P* L* AH M* B*	0	0
APLOME	AE P* L* OW M*	0	0
APLUDA	AE P* L* UW D* AH	0	0
APNEAL	AE N* IY L*	0	0
APNEIC	AE N* IY K*	0	0
APOCHA	AE P* AA CH AH	0	0
APODAL	AE P* AA D* L*	0	0
APODAN	AE P* AA D* AE N*	0	0
APODES	AE P* OW D* Z*	0	0
APODIA	AE P* OW D* IH AH	0	0
APOLAR	AE P* AA L* AA R*	0	0
APOLLO	AE P* AA L* OW	0	0
APONIA	AE P* OW N* IH AH	0	0
APONIC	AE P* N* IH K*	0	0
APORIA	AE P* AO R* IH AH	0	0
APOSIA	AE P* OW Z* IH AH	0	0
APOZEM	AE P* AA Z* EH M*	0	0
APPALL	AE P* AO L*	0	0
APPEAL	AE P* IY L*	0	0
APPEAR	AE P* IY R*	0	0
APPEND	AE P* EH N* D*	0	0
APPETE	AE P* IY T*	0	0
APPIUS	AE P* IH AH S*	0	0
APPLOT	AE P* L* AA T*	0	0
APPORT	AE P* AO R* T*	0	0
APPOSE	AE P* OW Z*	0	0
APTERA	AE P* T* ER AH	0	0
APTIAN	AE P* SH AE N*	0	0
APTOTE	AE P* T* OW T*	0	0
APULSE	AE P* AH L* S*	0	0
AQUILA	AE K* W* IH L* AH	0	0
AQUOSE	AE K* W* OW Z*	0	0
ARABAN	EH R* AE B* AE N*	0	0
ARABIC	EH R* AE B* IH K*	0	0
ARABIN	EH R* AE B* IH N*	0	0
ARABIS	EH R* AE B* IH S*	0	0
ARABIT	EH R* AE B* IH T*	0	0
ARABLE	EH R* AX B* L*	0	0
ARAINS	EH R* EY N* Z*	0	0
ARALES	EH R* EY L* Z*	0	0
ARALIA	EH R* EY L* IH AH	0	0
ARALIE	EH R* EY L* IY	0	0
ARAMIS	EH R* AE M* IH S*	0	0
ARAMUS	EH R* AE M* AH S*	0	0
ARANEA	EH R* EY N* IY AX	0	0
ARARAO	EH R* EH R* AE OW	0	0
ARAUAN	EH R* AO AE N*	0	0
ARAUNA	EH R* AO N* AH	0	0
ARAWAK	EH R* AX W* AE K*	0	0
ARBALO	AA R* B* AE L* OW	0	0
ARBELA	AA R* B* EH L* AH	0	0
ARBUTE	AA R* B* Y* UW T*	0	0
ARCADE	AA R* K* EY D*	0	0
ARCADY	AA R* K* AE D* IY	0	0
ARCANA	AA R* K* AE N* AH	0	0
ARCANE	AA R* K* EY N*	0	0
ARCATE	AA R* K* EY T*	0	0
ARCHAE	AA R* CH AE	0	0
ARCHED	AA R* CH T*	0	0
ARCHER	AA R* CH ER	0	0
ARCHES	AA R* CH IH Z*	0	0
ARCHIE	AA R* CH IY	0	0
ARCHIL	AA R* CH IH L*	0	0
ARCHLY	AA R* CH L* IY	0	0
ARCHON	AA R* CH N*	0	0
ARCING	AA R* S* IH NX	0	0
ARCITE	AA R* S* IH T*	0	0
ARCKED	AA R* K* T*	0	0
ARCTIA	AA R* K* SH AH	0	0
ARCTIC	AA R* K* T* IH K*	0	0
ARCTOS	AA R* K* T* AA S*	0	0
ARCUAL	AA R* K* Y* UW L*	0	0
ARCULA	AA R* K* Y* UW L* AH	0	0
ARDEAE	AA R* D* IY	0	0
ARDENT	AA R* D* EH N* T*	0	0
ARDISH	AA R* D* IH SH	0	0
AREACH	EH R* IY CH	0	0
ARENAE	EH R* EH N* AE	0	0
AREOLA	EH R* IY AA L* AH	0	0
AREOLE	EH R* IY OW L*	0	0
ARIANA	EH R* IH AE N* AH	0	0
ARIDED	EH R* IH D* IH D*	0	0
ARIDLY	EH R* IH D* L* IY	0	0
ARIGHT	EH R* AY T*	0	0
ARILED	EH R* IH L* D*	0	0
ARIOSE	EH R* IH OW Z*	0	0
ARIOSO	EH R* IH AA Z* OW	0	0
ARISEN	EH R* IH Z* EH N*	0	0
ARISTA	EH R* IH S* T* AH	0	0
ARKITE	AA R* K* IH T*	0	0
ARKOSE	AA R* K* OW Z*	0	0
ARLENE	AA R* L* IY N*	0	0
ARLENG	AA R* L* EH NX	0	0
ARLINE	AA R* L* IH N*	0	0
ARMADA	AA R* M* AE D* AH	0	0
ARMADO	AA R* M* AE D* OW	0	0
ARMATA	AA R* M* AE T* AH	0	0
ARMFUL	AA R* M* F* UH L*	0	0
ARMIDA	AA R* M* IH D* AH	0	0
ARMIED	AA R* M* AY D*	0	0
ARMING	AA R* M* IH NX	0	0
ARMLET	AA R* M* L* EH T*	0	0
ARMORY	AA R* M* AO R* IY	0	0
ARMPIT	AA R* M* P* IH T*	0	0
ARMURE	AA R* M* Y* UH R*	0	0
ARNAUT	AA R* N* AO T*	0	0
ARNICA	AA R* N* IH K* AH	0	0
ARNOLD	AA R* N* OW L* D*	0	0
AROAST	AX R* OW S* T*	0	0
AROLLA	AX R* AA L* AH	0	0
ARONIA	AX R* OW N* IH AH	0	0
ARORAS	AX R* AO R* AE S*	0	0
AROUND	AX R* AW N* D*	0	0
AROUSE	AX R* AX S*	0	0
AROXYL	AX R* AA K* S* IY L*	0	0
ARPENT	AA R* P* EH N* T*	0	0
ARRACK	AX R* AE K*	0	0
ARRAME	AX R* EY M*	0	0
ARRANT	AX R* AE N* T*	0	0
ARREAR	AX R* IY R*	0	0
ARRECT	AX R* EH K* T*	0	0
ARRENT	AX R* EH N* T*	0	0
ARREST	AX R* EH S* T*	0	0
ARRIBA	AX R* IH B* AH	0	0
ARRIDE	AX R* IH D*	0	0
ARRIET	AX R* AY EH T*	0	0
ARRISH	AX R* IH SH	0	0
ARRIVE	AX R* IH V*	0	0
ARROBA	AX R* R* AA B* AH	0	0
ARROPE	AX R* OW P*	0	0
ARROWY	AX R* OW IY	0	0
ARSENO	AA R* S* EH N* OW	0	0
ARSHIN	AA R* SH IH N*	0	0
ARSINE	AA R* S* IH N*	0	0
ARSINO	AA R* S* IH N* OW	0	0
ARSONO	AA R* S* N* OW	0	0
ARTABA	AA R* T* AE B* AH	0	0
ARTABE	AA R* T* EY B*	0	0
ARTERY	AA R* T* ER IY	0	0
ARTFUL	AA R* T* F* UH L*	0	0
ARTHEL	AA R* TH EH L*	0	0
ARTHUR	AA R* TH ER	0	0
ARTIAD	AA R* SH AE D*	0	0
ARTIST	AA R* T* IH S* T*	0	0
ARTLET	AA R* T* L* EH T*	0	0
ARUMIN	EH R* UW M* IH N*	0	0
ARUNDO	EH R* AH N* D* OW	0	0
ARUNTA	EH R* AH N* T* AH	0	0
ARUSHA	EH R* AH SH AH	0	0
ARZAVA	AA R* Z* AE V* AH	0	0
ARZAWA	AA R* Z* AX W* AH	0	0
ASAHEL	AE Z* AE /H EH L*	0	0
ASARON	AE Z* EH R* N*	0	0
ASARUM	AE Z* EH R* AH M*	0	0
ASBEST	AE S* B* EH S* T*	0	0
ASCARE	AE S* K* EH R*	0	0
ASCEND	AE S* EH N* D*	0	0
ASCENT	AE S* EH N* T*	0	0
ASCHAM	AE S* CH AE M*	0	0
ASCIAN	AE SH AE N*	0	0
ASCOMA	AE S* K* AH M* AH	0	0
ASCULA	AE S* K* Y* UW L* AH	0	0
ASEITY	EY Z* IY T* IY	0	0
ASELLI	AE Z* EH L* AY	0	0
ASEMIA	AE Z* EH M* IY AH	0	0
ASHAKE	AE SH EY K*	0	0
ASHAME	AE SH EY M*	0	0
ASHERY	AE SH ER IY	0	0
ASHILY	AE SH IH L* IY	0	0
ASHINE	AE SH IH N*	0	0
ASHLAR	AE SH L* AA R*	0	0
ASHMAN	AE SH M* AE N*	0	0
ASHORE	AE SH AO R*	0	0
ASHPAN	AE SH P* AE N*	0	0
ASHPIT	AE SH P* IH T*	0	0
ASHRAF	AE SH R* AE F*	0	0
ASIDEU	AE Z* IH D* Y* UW	0	0
ASILID	AE Z* IH L* IH D*	0	0
ASILUS	AE Z* IH L* AH S*	0	0
ASIMEN	AE Z* IH M* EH N*	0	0
ASITIA	AE Z* IH SH AH	0	0
ASKANT	AE S* K* AE N* T*	0	0
ASKARI	AE S* K* EH R* AY	0	0
ASLANT	AE S* L* AE N* T*	0	0
ASLEEP	AE S* L* IY P*	0	0
ASLOPE	AE S* L* OW P*	0	0
ASMACK	AE Z* M* AE K*	0	0
ASMEAR	AE Z* M* IY R*	0	0
ASMILE	AE Z* M* IH L*	0	0
ASMOKE	AE Z* M* OW K*	0	0
ASNORT	AE S* N* AO R* T*	0	0
ASONIA	AE Z* OW N* IH AH	0	0
ASOUTH	AE Z* AW TH	0	0
ASPACE	AE S* P* EY S*	0	0
ASPECT	AE S* P* EH K* T*	0	0
ASPIRE	AE S* P* AY R*	0	0
ASPISH	AE S* P* IH SH	0	0
ASPORT	AE S* P* AO R* T*	0	0
ASPOUT	AE S* P* AW T*	0	0
ASQUAT	AE S* K* W* AE T*	0	0
ASSACU	AE S* AE K* Y* UW	0	0
ASSAIL	AE S* EY L*	0	0
ASSART	AE S* AA R* T*	0	0
ASSARY	AE S* EH R* IY	0	0
ASSATE	AE S* EY T*	0	0
ASSAUT	AE S* AO T*	0	0
ASSBAA	AE S* B* AE AH	0	0
ASSELF	AE S* EH L* F*	0	0
ASSENT	AE S* EH N* T*	0	0
ASSERT	AE S* ER T*	0	0
ASSESS	AE S* EH S*	0	0
ASSETS	AE S* EH T* S*	0	0
ASSIFY	AE S* IH F* AY	0	0
ASSIGN	AE S* AY N*	0	0
ASSISE	AE S* AY Z*	0	0
ASSISH	AE S* IH SH	0	0
ASSIST	AE S* IH S* T*	0	0
ASSIZE	AE S* AY Z*	0	0
ASSMAN	AE S* M* AE N*	0	0
ASSORT	AE S* AO R* T*	0	0
ASSUME	AE S* UW M*	0	0
ASSURE	AE SH ER	0	0
ASTALK	AE S* T* AO K*	0	0
ASTARE	AE S* T* EH R*	0	0
ASTART	AE S* T* AA R* T*	0	0
ASTEAM	AE S* T* IY M*	0	0
ASTEEP	AE S* T* IY P*	0	0
ASTEER	AE S* T* IY R*	0	0
ASTELY	AE S* T* L* IY	0	0
ASTERN	AE S* T* ER N*	0	0
ASTHMA	AE S* TH M* AH	0	0
ASTIAN	AE S* CH AE N*	0	0
ASTINT	AE S* T* IH N* T*	0	0
ASTITE	AE S* T* IH T*	0	0
ASTONY	AE S* T* N* IY	0	0
ASTOOP	AE S* T* UW P*	0	0
ASTRAL	AE S* T* R* L*	0	0
ASTRAY	AE S* T* R* EY	0	0
ASTRER	AE S* T* R* ER	0	0
ASTRID	AE S* T* R* IH D*	0	0
ASTRUT	AE S* T* R* AH T*	0	0
ASTUTE	AE S* T* UW T*	0	0
ASWAIL	AE S* W* EY L*	0	0
ASWARM	AE S* W* AO R* M*	0	0
ASWEAT	AE S* W* IY T*	0	0
ASWELL	AE S* W* EH L*	0	0
ASWING	AE S* W* IH NX	0	0
ASWIRL	AE S* W* ER L*	0	0
ASWOON	AE S* W* UW N*	0	0
ASYLUM	AE Z* IY L* AH M*	0	0
ATABAL	AH T* AE B* L*	0	0
ATABEK	AH T* AE B* EH K*	0	0
ATALAN	AH T* AE L* AE N*	0	0
ATAMAN	AH T* AE M* AE N*	0	0
ATAUNT	AH T* AO N* T*	0	0
ATAVIC	AH T* AE V* IH K*	0	0
ATAVUS	AH T* AE V* AH S*	0	0
ATAXIA	AH T* EY K* S* IH AH	0	0
ATAXIC	AH T* AE K* S* IH K*	0	0
ATAZIR	AH T* AE Z* ER	0	0
ATBASH	AH T* B* AE SH	0	0
ATELES	AE T* IY L* Z*	0	0
ATHENA	AH TH EH N* AH	0	0
ATHENS	AH TH EH N* Z*	0	0
ATHING	AH TH IH NX	0	0
ATHORT	AH TH AO R* T*	0	0
ATHROB	AH TH R* R* AA B*	0	0
ATHYMY	AH TH IY M* IY	0	0
ATIMON	AE T* IH M* N*	0	0
ATLATL	AH T* L* AE T* L*	0	0
ATOCHA	AH T* AA CH AH	0	0
ATOCIA	AH T* OW SH AH	0	0
ATOKAL	AH T* AA K* L*	0	0
ATOMIC	AE T* AH M* IH K*	0	0
ATONAL	AH T* N* L*	0	0
ATONER	AH T* OW N* ER	0	0
ATONIA	AH T* OW N* IH AH	0	0
ATONIC	AH T* N* IH K*	0	0
ATOPIC	AH T* AA P* IH K*	0	0
ATORAI	AH T* AO R* EY	0	0
ATOSSA	AH T* AA S* AH	0	0
ATOXIC	AH T* AA K* S* IH K*	0	0
ATOXYL	AH T* AA K* S* IY L*	0	0
ATRAIL	AH T* R* EY L*	0	0
ATRESY	AH T* R* EH Z* IY	0	0
ATRIAL	AH T* R* IH L*	0	0
ATRIUM	AH T* R* IH AH M*	0	0
ATROPA	AH T* R* OW P* AH	0	0
ATROUS	AH T* R* AX S*	0	0
ATRYPA	AH T* R* IY P* AH	0	0
ATTACH	AH T* T* AE CH	0	0
ATTACK	AH T* T* AE K*	0	0
ATTAIN	AH T* T* EY N*	0	0
ATTASK	AH T* T* AE S* K*	0	0
ATTEND	AH T* T* EH N* D*	0	0
ATTENT	AH T* T* EH N* T*	0	0
ATTERN	AH T* T* ER N*	0	0
ATTERY	AH T* T* ER IY	0	0
ATTEST	AH T* T* EH S* T*	0	0
ATTIRE	AE T* T* AY R*	0	0
ATTORN	AH T* T* AO R* N*	0	0
ATTRAP	AH T* T* R* AE P*	0	0
ATTUNE	AH T* T* UW N*	0	0
ATUAMI	AH CH UW AE M* AY	0	0
ATWAIN	AH T* W* EY N*	0	0
ATWEEL	AH T* W* IY L*	0	0
ATWEEN	AH T* W* IY N*	0	0
ATWIRL	AH T* W* ER L*	0	0
ATWIST	AH T* W* IH S* T*	0	0
ATWIXT	AH T* W* IH K* S* T*	0	0
ATYPIC	AE T* IY P* IH K*	0	0
AUBREY	AO B* R* IY	0	0
AUBURN	AO B* ER N*	0	0
AUCUBA	AO K* Y* UW B* AH	0	0
AUDIAN	AO D* IH AE N*	0	0
AUDILE	AO D* IH L*	0	0
AUDION	AO D* IH N*	0	0
AUDREY	AO D* R* IY	0	0
AUHUHU	AO /H Y* UW /H Y* UW	0	0
AUKLET	AO K* L* EH T*	0	0
AULETE	AO L* IY T*	0	0
AUMAIL	AO M* EY L*	0	0
AUMBRY	AO M* B* R* IY	0	0
AUMERY	AO M* ER IY	0	0
AUMOUS	AO M* AX S*	0	0
AUMRIE	AO M* R* IY	0	0
AUNCEL	AO N* S* EH L*	0	0
AUNTIE	AO N* T* IY	0	0
AUNTLY	AO N* T* L* IY	0	0
AUPAKA	AO P* AE K* AH	0	0
AURATE	AO R* EY T*	0	0
AUREUS	AO R* Y* UW S*	0	0
AURIDE	AO R* IH D*	0	0
AURIFY	AO R* IH F* AY	0	0
AURIST	AO R* IH S* T*	0	0
AURITE	AO R* IH T*	0	0
AURORA	AO R* AO R* AH	0	0
AURORE	AO R* AO R*	0	0
AUROUS	AO R* AX S*	0	0
AURURE	AO R* UH R*	0	0
AUSHAR	AO SH AA R*	0	0
AUSPEX	AO S* P* EH K* S*	0	0
AUSSIE	AO S* IY	0	0
AUSTER	AO S* T* ER	0	0
AUSTIN	AO S* T* IH N*	0	0
AUSUBO	AO Z* UW B* OW	0	0
AUTECY	AO T* EH S* IY	0	0
AUTHOR	AO TH ER	0	0
AUTISM	AO T* IH Z* M*	0	0
AUTIST	AO T* IH S* T*	0	0
AUTOMA	AO T* AH M* AH	0	0
AUTUMN	AO T* AH M* N*	0	0
AVANIA	AE V* EY N* IH AH	0	0
AVANTI	AE V* AE N* T* AY	0	0
AVAUNT	AE V* AO N* T*	0	0
AVELOZ	AE V* EH L* AA Z*	0	0
AVENER	AE V* IY N* ER	0	0
AVENIN	AE V* EH N* IH N*	0	0
AVENUE	AE V* EH N* Y* UW	0	0
AVERAH	EY V* ER AE	0	0
AVERIL	EY V* EH R* IH L*	0	0
AVERIN	EY V* EH R* IH N*	0	0
AVERSE	EY V* ER S*	0	0
AVESTA	EY V* EH S* T* AH	0	0
AVIARY	EY V* IH EH R* IY	0	0
AVIATE	EY V* IH EY T*	0	0
AVICHI	AE V* IH CH AY	0	0
AVIDLY	AE V* IH D* L* IY	0	0
AVIDYA	AE V* IH D* IY AH	0	0
AVIKOM	AE V* IH K* AH M*	0	0
AVITAL	AE V* IH T* L*	0	0
AVITIC	AE V* IH T* IH K*	0	0
AVIVES	AE V* IH V* Z*	0	0
AVOCET	EY V* AA S* EH T*	0	0
AVOUCH	EY V* AW CH	0	0
AVOWAL	EY V* OW L*	0	0
AVOWED	EY V* OW D*	0	0
AVOWER	EY V* OW ER	0	0
AVOWRY	EY V* OW R* IY	0	0
AVSHAR	AE V* SH AA R*	0	0
AVULSE	AE V* AH L* S*	0	0
AWADHI	AX W* AE D* /H AY	0	0
AWAKEN	AX W* AE K* EH N*	0	0
AWALIM	AX W* AE L* IH M*	0	0
AWASTE	AX W* EY S* T*	0	0
AWATCH	AX W* AA T* CH	0	0
AWATER	AX W* AA T* ER	0	0
AWEARY	AO IY R* IY	0	0
AWEIGH	AO EY	0	0
AWHEEL	AO /H IY L*	0	0
AWHEFT	AO /H EH F* T*	0	0
AWHILE	AO /H IH L*	0	0
AWHIRL	AO /H ER L*	0	0
AWLESS	AO L* EH S*	0	0
AWMOUS	AO M* AX S*	0	0
AWNING	AO N* IH NX	0	0
AWRECK	AO R* EH K*	0	0
AWRIST	AO R* IH S* T*	0	0
AWRONG	AO R* AO NX	0	0
AWSHAR	AO SH AA R*	0	0
AXENIC	AE K* S* EH N* IH K*	0	0
AXHEAD	AE K* S* /H EH D*	0	0
AXIATE	EY K* S* IH EY T*	0	0
AXILLA	AE K* S* IH L* AH	0	0
AXISED	AE K* S* AY Z* T*	0	0
AXONAL	AE K* S* N* L*	0	0
AXONIA	AE K* S* OW N* IH AH	0	0
AXSEED	AE K* S* S* IY D*	0	0
AXTREE	AE K* S* T* R* IY	0	0
AXWEED	AE K* S* W* IY D*	0	0
AXWISE	AE K* S* W* AY Z*	0	0
AXWORT	AE K* S* W* ER T*	0	0
AYLESS	EY L* EH S*	0	0
AYMARA	EY M* EH R* AH	0	0
AYMORO	EY M* AO R* OW	0	0
AYTHYA	EY TH IY AH	0	0
AZALEA	AE Z* EY L* IY AX	0	0
AZANDE	AE Z* AE N* D*	0	0
AZILUT	AE Z* IH L* AH T*	0	0
AZIOLA	EY Z* IH AA L* AH	0	0
AZOLLA	AE Z* AA L* AH	0	0
AZONAL	AE Z* N* L*	0	0
AZONIC	AE Z* N* IH K*	0	0
AZOTIC	AE Z* AA T* IH K*	0	0
AZTECA	AE Z* T* EH K* AH	0	0
AZURED	AE Z* UH R* D*	0	0
BABBIE	B* AE B* B* IY	0	0
BABBLE	B* AE B* B* L*	0	0
BABBLY	B* AE B* B* L* IY	0	0
BABERY	B* EY B* ER IY	0	0
BABHAN	B* AE B* /H AE N*	0	0
BABIED	B* EY B* AY D*	0	0
BABINE	B* AE B* IH N*	0	0
BABISH	B* AE B* IH SH	0	0
BABISM	B* AE B* IH Z* M*	0	0
BABIST	B* AE B* IH S* T*	0	0
BABITE	B* AE B* IH T*	0	0
BABLAH	B* AE B* L* AE	0	0
BABLOH	B* AE B* L* AA	0	0
BABOEN	B* AE B* OW EH N*	0	0
